TransactionAmount,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,TransactionType,Location,Channel,CustomerOccupation,Potential_Fraud,Cluster
41.93,48.0,136.0,1.0,5081.26,Debit,Fresno,ATM,Engineer,True,0
137.84,27.0,83.0,1.0,1000.3500000000001,Debit,Omaha,ATM,Student,False,1
95.35,21.0,131.0,1.0,1639.9,Debit,Chicago,Online,Student,False,1
93.14,67.0,151.0,1.0,5473.82,Debit,Memphis,Online,Retired,False,2
1427.71,64.0,159.0,1.0,1729.26,Debit,New York,Branch,Doctor,False,0
79.33,51.0,109.0,1.0,14798.1,Credit,Las Vegas,Online,Doctor,False,0
76.89,55.0,132.0,1.0,7374.26,Debit,Chicago,ATM,Doctor,False,0
233.71,19.0,297.0,1.0,1231.98,Debit,Jacksonville,Online,Student,False,1
14.92,26.0,120.0,1.0,6611.26,Debit,Las Vegas,Branch,Engineer,False,0
242.17,60.0,147.0,1.0,883.7199999999999,Debit,Jacksonville,ATM,Doctor,False,0
122.98,79.0,228.0,1.0,5055.99,Debit,Jacksonville,Online,Retired,False,2
129.35,52.0,130.0,1.0,7166.88,Debit,Las Vegas,ATM,Engineer,False,0
138.33,21.0,69.00000000000001,1.0,232.56,Debit,Dallas,Online,Student,False,1
39.31,25.0,178.0,1.0,1236.38,Debit,Portland,Online,Student,False,1
91.85,21.0,148.0,1.0,802.09,Debit,Seattle,Online,Student,False,1
277.7,58.0,107.0,1.0,1423.2,Debit,Nashville,Branch,Engineer,False,0
114.03,51.0,172.0,1.0,13388.56,Debit,Portland,ATM,Doctor,False,0
302.63,27.0,10.0,1.0,2801.28,Credit,San Jose,Branch,Engineer,False,0
31.19,52.0,74.0,1.0,5545.96,Debit,Charlotte,ATM,Engineer,False,0
112.91,27.0,135.0,1.0,4764.48,Credit,Tucson,Online,Engineer,False,0
742.26,27.0,36.0,1.0,7868.189999999999,Debit,San Diego,Online,Engineer,False,0
256.8,26.0,80.0,1.0,1128.38,Debit,Charlotte,ATM,Student,False,1
378.68,60.0,239.0,1.0,7627.04,Debit,Fort Worth,ATM,Doctor,False,0
571.93,52.0,119.0,1.0,4026.0300000000007,Debit,Washington,Online,Retired,False,2
26.31,77.0,163.0,1.0,7095.76,Credit,Austin,Online,Retired,False,2
205.58,20.0,159.0,1.0,1501.95,Debit,Portland,Online,Student,False,1
533.61,48.0,115.0,1.0,3656.93,Debit,Mesa,Online,Engineer,False,0
428.62,55.0,72.0,1.0,3473.24,Debit,Raleigh,Branch,Retired,False,2
361.22,64.0,167.0,1.0,7061.73,Debit,Raleigh,ATM,Retired,False,2
837.29,25.0,215.99999999999997,1.0,6012.67,Debit,Phoenix,Branch,Student,False,1
117.25,31.0,73.0,1.0,13694.68,Credit,Atlanta,Online,Doctor,False,0
135.27,48.0,131.0,1.0,9410.51,Debit,Atlanta,ATM,Doctor,False,0
185.1,53.0,22.999999999999996,1.0,6115.63,Debit,Albuquerque,Branch,Retired,False,2
113.54,38.0,273.0,1.0,5581.21,Debit,Columbus,Online,Engineer,False,0
354.96,69.0,96.0,1.0,6712.94,Debit,Fort Worth,Online,Doctor,False,0
224.22,53.0,37.0,1.0,8400.87,Debit,Fresno,Branch,Doctor,True,0
737.1,60.0,91.99999999999999,1.0,4644.19,Debit,Washington,ATM,Retired,False,2
223.22,27.0,96.0,1.0,1734.22,Debit,Fort Worth,ATM,Student,False,1
557.26,69.0,53.00000000000001,1.0,5237.12,Debit,San Jose,ATM,Doctor,False,0
1496.57,33.0,95.0,1.0,969.06,Debit,Memphis,Online,Engineer,False,0
27.44,62.0,164.0,1.0,5950.48,Debit,Boston,ATM,Retired,False,2
310.09,36.0,166.0,1.0,9962.5,Debit,Detroit,Branch,Doctor,False,0
80.38,52.0,116.00000000000001,1.0,9662.88,Debit,Kansas City,Online,Doctor,False,0
26.1,66.0,115.0,1.0,5243.0,Credit,Detroit,Branch,Doctor,False,0
845.14,73.0,183.0,1.0,1702.65,Credit,Oklahoma City,Branch,Retired,True,2
59.73,27.0,56.0,1.0,800.93,Debit,Fresno,ATM,Student,True,1
758.77,60.0,114.0,1.0,7231.47,Debit,San Antonio,ATM,Engineer,False,0
301.51,22.0,284.0,1.0,1052.31,Debit,Charlotte,ATM,Student,False,1
418.03,58.0,161.0,1.0,10721.29,Debit,Austin,Online,Doctor,False,0
118.06,32.0,30.999999999999996,1.0,13560.63,Credit,Las Vegas,Branch,Doctor,False,0
483.92,70.0,115.0,1.0,3138.0,Debit,New York,ATM,Retired,False,2
78.93,38.0,145.0,1.0,9916.24,Debit,Mesa,ATM,Doctor,False,0
36.63,75.0,261.0,1.0,7941.73,Debit,Miami,ATM,Retired,False,2
87.85,49.0,63.0,1.0,3753.2400000000002,Debit,Colorado Springs,Branch,Engineer,False,0
1001.83,31.0,55.0,1.0,9733.83,Debit,Philadelphia,Online,Doctor,False,0
705.34,59.0,123.99999999999999,1.0,5003.22,Debit,Washington,Online,Doctor,False,0
146.55,54.0,123.99999999999999,5.0,4087.4400000000005,Debit,Virginia Beach,Online,Retired,False,2
116.89,71.0,226.0,1.0,4880.31,Debit,Columbus,Online,Retired,False,2
106.41,57.0,87.0,1.0,1310.38,Debit,Los Angeles,Branch,Retired,False,2
1087.9,78.0,103.0,1.0,2513.51,Debit,Boston,ATM,Retired,False,2
584.41,23.0,41.0,1.0,4475.22,Debit,Las Vegas,ATM,Student,False,1
584.98,55.0,121.0,1.0,6521.05,Credit,Chicago,Branch,Retired,False,2
79.21,56.0,140.0,1.0,1615.04,Debit,Colorado Springs,Branch,Retired,False,2
173.13,20.0,288.0,1.0,1490.34,Credit,Atlanta,Online,Student,False,1
335.7,80.0,57.0,1.0,6601.44,Debit,El Paso,ATM,Retired,False,2
1225.5,50.0,109.0,1.0,8611.17,Credit,Las Vegas,Online,Doctor,False,0
422.81,28.0,193.0,1.0,1929.2799999999997,Debit,Los Angeles,Branch,Student,False,1
135.43,57.0,91.99999999999999,1.0,5315.83,Debit,San Jose,ATM,Retired,False,2
584.88,26.0,121.0,1.0,548.45,Debit,Philadelphia,ATM,Student,False,1
308.94,25.0,167.0,1.0,1931.6599999999999,Debit,Los Angeles,Online,Student,False,1
295.93,36.0,117.0,1.0,1050.63,Debit,Boston,Branch,Doctor,False,0
1512.99,19.0,50.00000000000001,1.0,9963.39,Debit,Philadelphia,Online,Student,False,1
77.44,58.0,268.0,1.0,1950.63,Debit,Washington,Branch,Retired,False,2
92.5,40.0,70.0,1.0,6295.45,Credit,Seattle,Online,Engineer,False,0
97.74,41.0,137.0,1.0,4113.63,Credit,Los Angeles,Online,Engineer,False,0
291.68,21.0,90.0,1.0,1451.02,Debit,Columbus,ATM,Student,False,1
56.96,22.0,135.0,1.0,1597.85,Debit,Albuquerque,ATM,Student,False,1
436.8,27.0,91.99999999999999,1.0,1256.33,Debit,Seattle,Online,Student,False,1
259.49,72.0,292.0,1.0,7320.61,Debit,Austin,Online,Retired,False,2
726.26,57.0,147.0,1.0,2150.38,Debit,Omaha,Online,Retired,False,2
568.68,72.0,101.0,1.0,2940.04,Debit,Houston,ATM,Retired,False,2
77.57,49.0,225.0,1.0,12801.93,Debit,Atlanta,Online,Doctor,False,0
999.28,29.0,40.0,1.0,4272.41,Debit,Boston,Online,Engineer,False,0
14.16,74.0,290.0,1.0,5399.76,Credit,Oklahoma City,Branch,Retired,True,2
1142.83,61.0,48.0,1.0,2467.39,Credit,Omaha,Branch,Retired,False,2
61.330000000000005,27.0,129.0,1.0,7537.400000000001,Debit,Raleigh,ATM,Engineer,False,0
27.64,54.0,22.999999999999996,1.0,7498.509999999999,Debit,New York,Online,Engineer,False,0
3.85,29.0,32.0,1.0,10506.41,Debit,San Jose,ATM,Doctor,False,0
431.22,73.0,129.0,1.0,6505.98,Credit,Austin,Branch,Retired,False,2
178.55,55.0,67.0,1.0,7568.400000000001,Debit,Houston,Branch,Engineer,False,0
248.76,18.0,56.0,1.0,546.46,Debit,Denver,ATM,Student,False,1
76.16,23.0,99.0,1.0,1072.25,Debit,San Francisco,ATM,Student,False,1
347.25,69.0,250.0,1.0,7273.55,Debit,Indianapolis,ATM,Doctor,False,0
28.04,57.0,146.0,5.0,11197.54,Debit,Los Angeles,ATM,Doctor,False,0
325.98,19.0,277.0,1.0,782.35,Debit,Washington,ATM,Student,False,1
249.56000000000003,76.0,246.0,1.0,4444.95,Debit,New York,Branch,Retired,False,2
17.43,56.0,33.0,1.0,10658.88,Debit,Albuquerque,ATM,Doctor,False,0
198.01,26.0,40.0,1.0,250.93000000000004,Credit,Austin,Branch,Student,False,1
585.58,23.0,55.0,1.0,1729.02,Debit,Raleigh,Branch,Student,False,1
434.67,27.0,123.99999999999999,1.0,1298.13,Credit,Virginia Beach,Online,Student,False,1
510.7,27.0,294.0,1.0,5828.48,Credit,Nashville,Online,Student,False,1
331.98,74.0,12.0,1.0,7600.99,Debit,Denver,ATM,Retired,False,2
199.54,56.0,268.0,1.0,9603.73,Debit,Portland,Online,Engineer,False,0
212.97,59.0,178.0,1.0,4180.4,Debit,Atlanta,Online,Engineer,False,0
270.56,23.0,139.0,1.0,1268.44,Debit,Philadelphia,Online,Student,False,1
306.37,26.0,120.0,1.0,9609.67,Debit,Colorado Springs,ATM,Engineer,False,0
643.02,38.0,85.0,1.0,11989.39,Credit,Detroit,ATM,Doctor,False,0
98.48,47.0,12.0,1.0,9538.92,Debit,Miami,Branch,Engineer,False,0
889.01,36.0,169.0,1.0,4826.88,Debit,Virginia Beach,Online,Engineer,False,0
537.86,27.0,134.0,1.0,293.06,Debit,Kansas City,Online,Student,False,1
241.18,25.0,162.0,1.0,1445.53,Debit,Mesa,ATM,Student,False,1
130.54,64.0,94.0,1.0,11204.62,Debit,Atlanta,ATM,Doctor,False,0
800.29,20.0,84.00000000000001,1.0,693.4,Credit,San Diego,Branch,Student,False,1
8.81,57.0,165.0,1.0,13523.65,Debit,Dallas,Online,Doctor,False,0
28.52,20.0,163.0,1.0,662.51,Debit,Detroit,ATM,Student,False,1
431.31,23.0,99.0,1.0,342.73,Credit,Atlanta,Online,Student,False,1
885.33,47.0,59.00000000000001,1.0,7764.159999999999,Credit,Raleigh,ATM,Engineer,False,0
199.23,29.0,53.99999999999999,1.0,9834.0,Debit,Tucson,ATM,Engineer,False,0
42.26,44.0,171.0,1.0,268.77,Debit,Raleigh,ATM,Doctor,False,0
166.06,30.0,172.0,1.0,5397.68,Debit,Indianapolis,ATM,Engineer,False,0
357.72,53.0,25.000000000000004,1.0,7659.500000000001,Debit,Miami,ATM,Retired,False,2
588.37,28.0,284.0,1.0,1926.0799999999997,Debit,Dallas,Online,Student,False,1
72.82,68.0,127.0,1.0,6911.62,Debit,Houston,Online,Doctor,False,0
162.36,36.0,147.0,1.0,7527.040000000001,Debit,Tucson,Online,Engineer,False,0
584.82,43.0,109.0,1.0,12071.1,Credit,Nashville,Online,Doctor,False,0
38.15,72.0,129.0,1.0,1425.47,Credit,Oklahoma City,Online,Retired,True,2
477.54,23.0,52.00000000000001,1.0,1598.63,Credit,San Francisco,ATM,Student,False,1
639.57,60.0,43.0,1.0,11726.47,Debit,Philadelphia,Branch,Doctor,False,0
58.23,28.0,34.0,1.0,9189.76,Debit,Phoenix,Online,Student,False,1
776.21,78.0,99.0,1.0,4895.87,Credit,Raleigh,Online,Retired,False,2
248.76,21.0,117.0,1.0,6178.77,Debit,Portland,Branch,Student,False,1
188.61,67.0,26.0,1.0,7167.57,Debit,Boston,Online,Retired,False,2
675.37,56.0,30.999999999999996,1.0,4704.91,Credit,Jacksonville,Online,Retired,False,2
94.82,67.0,56.0,1.0,1267.72,Credit,Columbus,Branch,Retired,False,2
425.18,59.0,135.0,1.0,5790.55,Credit,Fresno,Online,Engineer,True,0
50.28,60.0,65.0,1.0,5729.1,Debit,Oklahoma City,Branch,Engineer,True,0
864.72,34.0,58.00000000000001,1.0,7379.38,Credit,Detroit,Branch,Engineer,False,0
70.68,25.0,105.0,1.0,1478.41,Debit,El Paso,Online,Student,False,1
261.77,28.0,45.99999999999999,1.0,824.7099999999999,Debit,Chicago,Online,Student,False,1
183.22,27.0,63.0,1.0,1024.42,Debit,Milwaukee,ATM,Student,False,1
58.32,29.0,275.0,4.0,6027.49,Credit,Louisville,Branch,Engineer,False,0
156.86,51.0,102.0,1.0,14453.35,Debit,Charlotte,ATM,Doctor,False,0
120.67,42.0,233.0,1.0,5374.54,Debit,Colorado Springs,ATM,Doctor,False,0
308.62,59.0,101.0,1.0,9148.08,Credit,Sacramento,Branch,Engineer,False,0
506.81,59.0,41.0,1.0,2757.23,Debit,Milwaukee,ATM,Engineer,False,0
328.39,41.0,107.99999999999999,1.0,2523.83,Debit,New York,ATM,Engineer,False,0
796.3,67.0,64.0,1.0,1498.79,Debit,Austin,Branch,Retired,False,2
72.47,29.0,72.0,1.0,1305.56,Debit,Boston,Online,Doctor,False,0
279.6,25.0,131.0,1.0,1910.9000000000003,Debit,Fort Worth,ATM,Student,False,1
304.2,25.0,102.0,1.0,423.64,Debit,Indianapolis,Online,Student,False,1
351.38,64.0,21.000000000000004,1.0,7606.63,Debit,New York,Branch,Retired,False,2
86.07,31.0,22.999999999999996,1.0,842.5599999999998,Debit,Dallas,Branch,Doctor,False,0
604.5,28.0,80.0,1.0,709.4199999999998,Debit,Portland,ATM,Student,False,1
258.7,27.0,123.0,1.0,1358.37,Debit,Charlotte,ATM,Student,False,1
994.6299999999999,61.0,158.0,1.0,13538.14,Debit,Austin,Online,Doctor,False,0
11.46,75.0,64.0,1.0,7258.33,Credit,Austin,Branch,Retired,False,2
63.75999999999999,69.0,100.00000000000001,1.0,4980.26,Debit,San Antonio,ATM,Retired,False,2
446.83,55.0,143.0,1.0,1623.5,Credit,Miami,Branch,Retired,False,2
63.540000000000006,26.0,136.0,1.0,4401.78,Debit,Dallas,ATM,Engineer,False,0
81.11,48.0,110.0,1.0,2051.37,Debit,Charlotte,Online,Engineer,False,0
441.26,58.0,87.0,5.0,13704.92,Credit,Tucson,Branch,Doctor,False,0
170.96,64.0,69.00000000000001,1.0,13374.89,Debit,Washington,Branch,Doctor,False,0
48.51,22.0,69.00000000000001,1.0,3363.23,Debit,Austin,Branch,Student,False,1
325.03,60.0,106.0,1.0,13521.76,Debit,Jacksonville,Branch,Doctor,False,0
125.83,57.0,138.0,1.0,6109.86,Debit,Los Angeles,ATM,Retired,False,2
506.83,37.0,45.0,1.0,9975.79,Debit,Indianapolis,Branch,Engineer,False,0
738.94,41.0,173.0,1.0,13856.18,Debit,Philadelphia,Branch,Doctor,False,0
180.36,33.0,55.0,1.0,9905.23,Credit,Oklahoma City,Online,Engineer,True,0
225.1,28.0,35.0,1.0,1547.71,Debit,Boston,ATM,Student,False,1
359.51,79.0,157.0,1.0,7153.72,Debit,Charlotte,Online,Retired,False,2
720.46,54.0,44.0,1.0,3101.54,Debit,Tucson,Branch,Retired,False,2
1116.57,56.0,104.0,1.0,1393.14,Debit,Tucson,ATM,Retired,False,2
291.46,57.0,135.0,1.0,7142.53,Debit,Miami,ATM,Retired,False,2
1192.95,23.0,73.0,1.0,325.15,Debit,Las Vegas,Branch,Student,False,1
98.24,28.0,148.0,1.0,580.66,Debit,Mesa,Online,Student,False,1
100.48,18.0,104.0,1.0,6149.81,Credit,Milwaukee,Branch,Student,False,1
45.9,56.0,264.0,1.0,5698.25,Debit,Columbus,Branch,Engineer,False,0
258.21,39.0,225.0,1.0,9562.41,Debit,San Antonio,Online,Doctor,False,0
1079.11,53.0,211.0,1.0,2038.31,Debit,Las Vegas,Online,Engineer,False,0
287.51,22.0,255.0,1.0,187.65,Debit,El Paso,Online,Student,False,1
501.29999999999995,26.0,146.0,1.0,8520.08,Credit,San Antonio,Online,Engineer,False,0
26.1,27.0,32.0,1.0,1435.72,Debit,Mesa,ATM,Student,False,1
436.77,20.0,176.0,1.0,825.69,Debit,Jacksonville,ATM,Student,False,1
292.38,68.0,224.0,1.0,5803.89,Debit,Baltimore,ATM,Doctor,False,0
1026.46,53.0,165.0,1.0,3134.47,Debit,Philadelphia,Branch,Retired,False,2
25.29,50.0,125.0,1.0,5374.69,Debit,Miami,Online,Engineer,False,0
123.34999999999998,31.0,10.0,1.0,6852.16,Credit,Baltimore,Online,Doctor,False,0
139.52,23.0,30.999999999999996,1.0,1570.22,Debit,Portland,Branch,Student,False,1
51.2,18.0,83.0,1.0,730.6,Debit,Tucson,Online,Student,False,1
122.85,47.0,127.0,3.0,13185.39,Credit,Seattle,Online,Doctor,False,0
161.38,24.0,101.0,1.0,3900.3399999999997,Credit,Colorado Springs,Online,Student,False,1
2.51,63.0,32.0,1.0,4891.56,Debit,Baltimore,Online,Retired,False,2
22.62,64.0,102.0,1.0,7682.0,Debit,Virginia Beach,ATM,Doctor,False,0
126.83000000000001,57.0,39.0,1.0,6100.98,Debit,Austin,Branch,Retired,False,2
46.6,55.0,68.00000000000001,1.0,1562.9,Debit,Detroit,Online,Doctor,False,0
243.8,57.0,48.0,1.0,13732.81,Debit,San Francisco,Branch,Doctor,False,0
231.51,60.0,96.0,1.0,5790.7,Credit,Oklahoma City,Branch,Retired,True,2
175.05,39.0,34.0,1.0,1447.35,Debit,San Francisco,Online,Engineer,False,0
762.74,64.0,244.0,1.0,207.1,Debit,Los Angeles,ATM,Doctor,False,0
34.03,57.0,37.99999999999999,1.0,3077.2,Debit,Los Angeles,Branch,Engineer,False,0
15.950000000000001,25.0,52.00000000000001,1.0,1983.0,Debit,Raleigh,Branch,Student,False,1
926.53,57.0,107.0,1.0,3120.1,Debit,Milwaukee,ATM,Engineer,False,0
101.51,46.0,199.0,1.0,3052.47,Credit,Tucson,Online,Engineer,False,0
309.42,27.0,42.00000000000001,1.0,8564.46,Debit,Fresno,Branch,Engineer,True,0
257.6,59.0,293.0,1.0,7950.74,Credit,Fort Worth,Online,Retired,False,2
746.78,21.0,64.0,1.0,1699.81,Credit,Mesa,Branch,Student,False,1
82.01,23.0,156.0,1.0,287.46,Credit,Sacramento,Branch,Student,False,1
476.99,23.0,187.0,1.0,1154.48,Debit,San Diego,Online,Student,False,1
320.11,23.0,130.0,1.0,4076.4799999999996,Debit,El Paso,Branch,Student,False,1
333.39,68.0,35.0,1.0,10628.59,Debit,Philadelphia,ATM,Doctor,False,0
10.3,47.0,197.0,1.0,7801.32,Debit,Fresno,ATM,Engineer,True,0
737.46,53.0,75.0,4.0,634.16,Credit,Albuquerque,Branch,Doctor,False,0
416.55,33.0,73.0,1.0,922.9599999999999,Debit,Oklahoma City,Online,Engineer,True,0
84.91,18.0,68.00000000000001,1.0,1671.86,Debit,Raleigh,Online,Student,False,1
98.95,75.0,73.0,1.0,5670.82,Debit,Mesa,Branch,Retired,False,2
18.14,58.0,48.0,1.0,6020.85,Credit,Milwaukee,ATM,Retired,False,2
1154.79,51.0,107.99999999999999,1.0,6180.3,Debit,Columbus,ATM,Doctor,False,0
215.13,46.0,114.0,1.0,3956.6899999999996,Debit,Charlotte,Online,Engineer,False,0
218.57,62.0,102.0,1.0,13869.86,Credit,Memphis,Branch,Doctor,False,0
341.88,43.0,89.0,1.0,4159.52,Debit,Austin,ATM,Engineer,False,0
691.92,19.0,61.00000000000001,1.0,1084.65,Debit,Boston,Online,Student,False,1
50.43,32.0,51.00000000000001,1.0,9794.26,Debit,San Jose,Branch,Doctor,False,0
440.43,78.0,22.999999999999996,1.0,5123.24,Debit,Colorado Springs,Branch,Retired,False,2
299.03,39.0,52.00000000000001,1.0,1381.28,Debit,Columbus,Branch,Engineer,False,0
1.98,66.0,170.0,1.0,11619.1,Debit,Seattle,ATM,Doctor,False,0
173.45,31.0,161.0,1.0,9077.62,Debit,Philadelphia,ATM,Engineer,False,0
438.76,22.0,73.0,1.0,1824.19,Debit,San Antonio,Branch,Student,False,1
519.62,71.0,40.0,1.0,4159.33,Credit,Washington,Online,Retired,False,2
738.68,50.0,123.99999999999999,1.0,14352.33,Debit,Chicago,Online,Doctor,False,0
151.14,64.0,37.99999999999999,1.0,2156.54,Debit,Memphis,Online,Retired,False,2
75.77,51.0,148.0,1.0,8361.7,Debit,Charlotte,Branch,Engineer,False,0
444.52,27.0,17.0,1.0,5424.6,Debit,Louisville,Online,Engineer,False,0
5.29,52.0,276.0,1.0,11263.89,Debit,Indianapolis,Online,Doctor,False,0
97.63,48.0,127.0,1.0,12467.31,Credit,Milwaukee,Online,Doctor,False,0
256.95,26.0,71.0,1.0,2531.24,Debit,San Diego,Branch,Engineer,False,0
734.86,48.0,290.0,1.0,6242.03,Credit,Boston,Branch,Engineer,False,0
1250.94,36.0,107.0,2.0,11565.97,Debit,Columbus,ATM,Doctor,False,0
84.28,39.0,142.0,1.0,13586.06,Debit,Memphis,Branch,Doctor,False,0
927.45,24.0,95.0,1.0,1161.84,Debit,Austin,ATM,Student,False,1
202.49,48.0,69.00000000000001,1.0,7447.099999999999,Credit,Virginia Beach,ATM,Engineer,False,0
154.99,25.0,53.00000000000001,1.0,1419.31,Debit,Mesa,Branch,Student,False,1
481.53,58.0,277.0,1.0,6142.54,Debit,Atlanta,Branch,Retired,False,2
172.92,20.0,212.0,1.0,416.37,Debit,Miami,Online,Student,False,1
275.59,53.0,238.0,1.0,6313.22,Credit,Philadelphia,Branch,Retired,False,2
207.2,60.0,133.0,1.0,8092.9400000000005,Debit,Columbus,Online,Engineer,False,0
136.82,31.0,14.0,1.0,6229.13,Debit,Chicago,Branch,Engineer,False,0
624.0,26.0,132.0,5.0,4976.18,Debit,Houston,Branch,Engineer,False,0
179.38,30.0,28.0,1.0,8741.51,Debit,Chicago,Online,Engineer,False,0
10.15,59.0,58.00000000000001,5.0,7155.04,Debit,Austin,ATM,Doctor,False,0
26.3,32.0,33.0,1.0,7473.73,Debit,Virginia Beach,ATM,Doctor,False,0
319.5,29.0,69.00000000000001,1.0,2366.3,Credit,Virginia Beach,Branch,Engineer,False,0
182.42,51.0,137.0,1.0,3051.29,Debit,Kansas City,Branch,Retired,False,2
716.62,44.0,241.0,1.0,6987.4,Debit,Atlanta,ATM,Doctor,False,0
222.96,65.0,150.0,1.0,7370.41,Credit,Fresno,ATM,Doctor,True,0
79.77,68.0,167.0,1.0,5010.31,Debit,San Francisco,ATM,Retired,False,2
431.08,59.0,25.000000000000004,1.0,6760.22,Debit,Albuquerque,Branch,Retired,False,2
592.24,52.0,140.0,1.0,9817.05,Debit,Tucson,ATM,Doctor,False,0
200.19,52.0,107.99999999999999,1.0,4389.96,Credit,San Antonio,Branch,Retired,False,2
297.5,73.0,80.0,1.0,6768.14,Credit,Kansas City,Branch,Retired,False,2
345.86,51.0,145.0,1.0,1504.64,Debit,Omaha,ATM,Retired,False,2
343.88,63.0,97.0,1.0,6486.18,Debit,Nashville,Online,Retired,False,2
16.52,25.0,135.0,1.0,835.5299999999999,Credit,Boston,Online,Student,False,1
162.1,41.0,151.0,1.0,8576.65,Debit,Milwaukee,Branch,Engineer,False,0
36.12,22.0,234.0,1.0,1593.03,Debit,Houston,Online,Student,False,1
354.91,74.0,191.0,1.0,3872.5500000000006,Debit,Boston,ATM,Retired,False,2
38.41,40.0,117.0,1.0,9129.68,Debit,Denver,ATM,Doctor,False,0
53.52,49.0,55.0,1.0,2227.49,Debit,San Diego,Branch,Engineer,False,0
498.59,57.0,138.0,1.0,2619.46,Debit,Philadelphia,Online,Retired,False,2
13.3,23.0,63.0,1.0,213.0,Debit,San Antonio,ATM,Student,False,1
189.65,21.0,60.00000000000001,1.0,8457.09,Debit,Charlotte,ATM,Student,False,1
255.32,80.0,26.999999999999996,1.0,6290.62,Debit,Baltimore,ATM,Retired,False,2
230.51,51.0,56.0,1.0,9522.37,Credit,Memphis,Branch,Engineer,False,0
237.74,61.0,151.99999999999997,1.0,11795.12,Debit,Tucson,ATM,Doctor,False,0
512.76,52.0,26.0,1.0,5121.36,Debit,Fresno,ATM,Doctor,True,0
151.37,54.0,53.00000000000001,1.0,8356.08,Debit,Baltimore,ATM,Engineer,False,0
85.01,25.0,157.0,1.0,1299.4,Credit,Portland,ATM,Student,False,1
444.47,57.0,61.00000000000001,1.0,6062.94,Debit,San Jose,Online,Retired,False,2
184.19,67.0,58.00000000000001,1.0,7588.67,Debit,Indianapolis,ATM,Retired,False,2
879.25,24.0,137.0,1.0,125.84999999999998,Credit,Memphis,Online,Student,False,1
55.98,24.0,87.0,1.0,7047.04,Credit,Kansas City,Branch,Student,False,1
54.91,41.0,275.0,1.0,7927.2699999999995,Credit,Columbus,ATM,Engineer,False,0
1047.69,20.0,139.0,1.0,1889.7799999999997,Debit,Austin,Online,Student,False,1
393.74,26.0,90.0,1.0,1769.06,Debit,Charlotte,Online,Student,False,1
58.94,30.0,26.0,1.0,4575.98,Debit,Miami,Online,Engineer,False,0
515.57,27.0,56.0,1.0,9269.67,Debit,Columbus,ATM,Engineer,False,0
332.15,59.0,105.0,1.0,9749.46,Debit,Dallas,ATM,Doctor,False,0
177.94,19.0,173.0,1.0,123.23999999999998,Debit,Milwaukee,Online,Student,False,1
68.68,49.0,141.0,1.0,4718.51,Debit,Sacramento,Online,Engineer,False,0
1431.54,20.0,84.00000000000001,1.0,1171.98,Debit,Portland,Online,Student,False,1
240.03,33.0,30.999999999999996,1.0,7807.73,Debit,Atlanta,Online,Engineer,False,0
168.34,64.0,240.0,1.0,7483.01,Debit,Phoenix,ATM,Retired,False,2
474.77,46.0,284.0,1.0,8494.53,Debit,Boston,Online,Engineer,False,0
451.7,29.0,103.0,1.0,8994.67,Debit,Chicago,Online,Engineer,False,0
243.84999999999997,39.0,43.0,1.0,4576.78,Debit,Omaha,Branch,Engineer,False,0
5.76,38.0,164.0,1.0,5859.79,Debit,Houston,Branch,Engineer,False,0
435.08,55.0,78.0,1.0,2103.41,Debit,San Francisco,Online,Engineer,False,0
127.78,20.0,170.0,1.0,1046.66,Debit,Miami,ATM,Student,False,1
23.14,47.0,93.0,1.0,10536.54,Credit,Mesa,Online,Doctor,False,0
545.87,27.0,41.0,1.0,4860.01,Debit,Miami,Branch,Engineer,False,0
21.21,55.0,37.0,1.0,9575.42,Debit,Nashville,Online,Engineer,False,0
423.53,50.0,81.0,1.0,5453.4,Credit,Kansas City,Branch,Doctor,False,0
142.1,18.0,109.0,1.0,1545.64,Credit,San Francisco,Online,Student,False,1
1413.24,58.0,199.0,1.0,7272.01,Debit,New York,ATM,Engineer,False,0
114.15,19.0,52.00000000000001,1.0,1612.4,Debit,Atlanta,ATM,Student,False,1
275.98,72.0,67.0,1.0,6151.05,Credit,Washington,Online,Retired,False,2
590.68,27.0,22.999999999999996,1.0,852.1999999999999,Debit,Washington,Branch,Student,False,1
152.42,42.0,176.0,1.0,9141.79,Debit,San Jose,ATM,Doctor,False,0
395.77,43.0,118.0,1.0,6425.99,Credit,El Paso,Branch,Doctor,False,0
615.16,26.0,140.0,1.0,214.61,Debit,Boston,Online,Student,False,1
207.82,19.0,30.0,1.0,229.02,Credit,Las Vegas,Online,Student,False,1
220.52,57.0,151.99999999999997,1.0,1793.09,Debit,Seattle,ATM,Retired,False,2
281.47,34.0,142.0,1.0,4437.48,Debit,Philadelphia,ATM,Engineer,False,0
57.91,58.0,97.0,1.0,3641.06,Credit,Sacramento,Branch,Engineer,False,0
30.48,32.0,78.0,1.0,11481.85,Credit,Seattle,Branch,Doctor,False,0
1152.58,65.0,180.0,1.0,7567.17,Debit,Austin,Branch,Retired,False,2
453.09,48.0,97.0,1.0,6708.65,Debit,San Jose,Branch,Doctor,False,0
424.47,22.0,116.00000000000001,1.0,5491.55,Debit,Oklahoma City,Online,Student,True,1
228.4,67.0,116.00000000000001,1.0,9598.43,Debit,Omaha,ATM,Doctor,False,0
67.17,63.0,48.0,1.0,14410.44,Debit,Seattle,Online,Doctor,False,0
